Student_ID,Name,Age,Parent_Name,Knowledge_Level,Learning_Speed,Last_Test_Score,Next_Level
3063,Kabir Yadav,8,Pooja Yadav,Beginner,Slow,58,Beginner
3064,Neha Patel,5,Harpreet Patel,Beginner,Medium,90,Advanced
3065,Aryan Patel,9,Suresh Patel,Beginner,Medium,74,Intermediate
3066,Neha Verma,4,Anjali Verma,Intermediate,Slow,77,Intermediate
3067,Neha Mehta,7,Suresh Mehta,Advanced,Slow,58,Beginner
3068,Raj Sharma,11,Ashok Sharma,Advanced,Fast,87,Advanced
3069,Aarav Kaur,6,Manoj Kaur,Intermediate,Fast,87,Advanced
3070,Ananya Das,7,Rajesh Das,Advanced,Medium,55,Beginner
3071,Rohan Nair,11,Rajesh Nair,Beginner,Slow,87,Advanced
3072,Meera Iyer,8,Manoj Iyer,Advanced,Fast,53,Beginner
3073,Aarav Nair,9,Rekha Nair,Intermediate,Fast,50,Beginner
3074,Aarav Das,12,Harpreet Das,Advanced,Medium,66,Beginner
3075,Ishita Mehta,12,Pooja Mehta,Intermediate,Fast,95,Advanced
3076,Ishita Nair,10,Neha Nair,Advanced,Medium,70,Beginner
3077,Ishita Yadav,7,Rajesh Yadav,Beginner,Medium,67,Beginner
3078,Ishita Kaur,8,Suresh Kaur,Intermediate,Slow,67,Beginner
3079,Kabir Mehta,9,Manoj Mehta,Advanced,Fast,62,Beginner
3080,Ishita Kaur,4,Harpreet Kaur,Advanced,Slow,83,Intermediate
3081,Raj Das,6,Suresh Das,Beginner,Medium,63,Beginner
3082,Neha Patel,6,Sunita Patel,Advanced,Fast,83,Intermediate
3083,Ishita Kaur,7,Rekha Kaur,Beginner,Medium,93,Advanced
3084,Aryan Iyer,10,Suresh Iyer,Beginner,Medium,84,Intermediate
3085,Neha Patel,5,Suresh Patel,Intermediate,Slow,96,Advanced
3086,Aryan Mehta,5,Manoj Mehta,Advanced,Medium,52,Beginner
3087,Aryan Yadav,5,Anjali Yadav,Beginner,Slow,70,Beginner
3088,Kabir Mehta,7,Rajesh Mehta,Beginner,Medium,67,Beginner
3089,Raj Iyer,5,Rekha Iyer,Advanced,Fast,84,Intermediate
3090,Meera Gupta,9,Anjali Gupta,Intermediate,Medium,89,Advanced
3091,Neha Das,4,Pooja Das,Beginner,Medium,87,Advanced
3092,Meera Verma,4,Neha Verma,Beginner,Slow,72,Intermediate
3093,Ishita Nair,10,Harpreet Nair,Beginner,Medium,99,Advanced
3094,Aryan Das,11,Anjali Das,Intermediate,Fast,70,Beginner
3095,Aarav Gupta,12,Neha Gupta,Advanced,Medium,60,Beginner
3096,Rohan Iyer,12,Ashok Iyer,Beginner,Slow,79,Intermediate
3097,Meera Kaur,7,Neha Kaur,Intermediate,Fast,79,Intermediate
3098,Ishita Gupta,10,Sunita Gupta,Advanced,Fast,86,Advanced
3099,Meera Kaur,4,Suresh Kaur,Advanced,Slow,71,Intermediate
3100,Ananya Sharma,12,Neha Sharma,Beginner,Slow,57,Beginner
3101,Aarav Mehta,6,Rekha Mehta,Intermediate,Medium,65,Beginner
3102,Aryan Kaur,10,Anjali Kaur,Advanced,Medium,75,Intermediate
3103,Raj Nair,12,Sunita Nair,Advanced,Medium,81,Intermediate
3104,Simran Gupta,8,Ashok Gupta,Intermediate,Slow,80,Intermediate
3105,Kabir Sharma,11,Harpreet Sharma,Beginner,Medium,57,Beginner
3106,Kabir Das,11,Harpreet Das,Advanced,Slow,98,Advanced
3107,Aryan Yadav,7,Rajesh Yadav,Intermediate,Slow,98,Advanced
3108,Ishita Gupta,6,Suresh Gupta,Advanced,Slow,74,Intermediate
3109,Neha Yadav,5,Neha Yadav,Intermediate,Fast,83,Intermediate
3110,Ishita Patel,8,Pooja Patel,Intermediate,Fast,95,Advanced
3111,Rohan Kaur,9,Rekha Kaur,Advanced,Medium,99,Advanced
3112,Aryan Yadav,10,Suresh Yadav,Beginner,Fast,84,Intermediate
3113,Kabir Patel,4,Suresh Patel,Intermediate,Medium,72,Intermediate
3114,Rohan Yadav,10,Ashok Yadav,Beginner,Medium,63,Beginner
3115,Raj Nair,12,Pooja Nair,Advanced,Fast,91,Advanced
3116,Kabir Gupta,5,Rekha Gupta,Beginner,Fast,71,Intermediate
3117,Rohan Yadav,8,Rajesh Yadav,Intermediate,Slow,77,Intermediate
3118,Simran Iyer,6,Sunita Iyer,Advanced,Fast,78,Intermediate
3119,Neha Kaur,7,Ashok Kaur,Advanced,Slow,98,Advanced
3120,Neha Das,10,Neha Das,Intermediate,Slow,93,Advanced
3121,Neha Gupta,8,Anjali Gupta,Intermediate,Slow,56,Beginner
3122,Ananya Nair,11,Manoj Nair,Intermediate,Medium,58,Beginner
3123,Neha Nair,11,Neha Nair,Beginner,Fast,90,Advanced
3124,Simran Verma,11,Ashok Verma,Advanced,Medium,73,Intermediate
3125,Aryan Verma,6,Anjali Verma,Intermediate,Medium,86,Advanced
3126,Ishita Sharma,5,Manoj Sharma,Beginner,Fast,91,Advanced
3127,Neha Nair,9,Neha Nair,Intermediate,Medium,71,Intermediate
3128,Raj Patel,9,Pooja Patel,Beginner,Medium,74,Intermediate
3129,Ishita Patel,6,Rekha Patel,Beginner,Fast,52,Beginner
3130,Meera Yadav,7,Anjali Yadav,Intermediate,Fast,97,Advanced
3131,Neha Sharma,10,Harpreet Sharma,Advanced,Fast,74,Intermediate
3132,Rohan Patel,7,Rekha Patel,Intermediate,Slow,84,Intermediate
3133,Neha Kaur,5,Anjali Kaur,Beginner,Slow,95,Advanced
3134,Meera Gupta,7,Rekha Gupta,Intermediate,Medium,60,Beginner
3135,Aryan Das,9,Anjali Das,Beginner,Medium,73,Intermediate
3136,Rohan Verma,5,Ashok Verma,Advanced,Medium,94,Advanced
3137,Ananya Verma,5,Anjali Verma,Intermediate,Slow,77,Intermediate
3138,Meera Verma,8,Anjali Verma,Beginner,Fast,60,Beginner
3139,Rohan Patel,5,Neha Patel,Beginner,Medium,66,Beginner
3140,Aarav Gupta,4,Rajesh Gupta,Advanced,Medium,57,Beginner
3141,Aryan Kaur,12,Sunita Kaur,Intermediate,Slow,76,Intermediate
3142,Aryan Gupta,6,Sunita Gupta,Advanced,Fast,69,Beginner
3143,Ishita Verma,4,Suresh Verma,Beginner,Fast,78,Intermediate
3144,Aarav Kaur,7,Manoj Kaur,Intermediate,Slow,79,Intermediate
3145,Raj Das,12,Rajesh Das,Advanced,Fast,83,Intermediate
3146,Meera Mehta,12,Rajesh Mehta,Intermediate,Fast,79,Intermediate
3147,Kabir Patel,9,Pooja Patel,Intermediate,Fast,89,Advanced
3148,Raj Das,4,Manoj Das,Advanced,Fast,76,Intermediate
3149,Aryan Verma,10,Anjali Verma,Intermediate,Fast,67,Beginner
3150,Simran Kaur,10,Harpreet Kaur,Beginner,Fast,54,Beginner
3151,Rohan Sharma,12,Neha Sharma,Intermediate,Medium,84,Intermediate
3152,Kabir Sharma,11,Suresh Sharma,Advanced,Medium,95,Advanced
3153,Ishita Yadav,5,Ashok Yadav,Advanced,Slow,73,Intermediate
3154,Meera Nair,5,Harpreet Nair,Intermediate,Slow,64,Beginner
3155,Rohan Kaur,7,Rajesh Kaur,Intermediate,Medium,66,Beginner
3156,Rohan Kaur,10,Sunita Kaur,Beginner,Medium,74,Intermediate
3157,Aryan Yadav,11,Anjali Yadav,Advanced,Fast,74,Intermediate
3158,Aarav Iyer,8,Ashok Iyer,Advanced,Slow,83,Intermediate
3159,Aryan Yadav,11,Ashok Yadav,Advanced,Slow,87,Advanced
3160,Aarav Iyer,5,Harpreet Iyer,Intermediate,Fast,64,Beginner
3161,Meera Patel,12,Rekha Patel,Beginner,Fast,97,Advanced
3162,Ananya Nair,9,Pooja Nair,Beginner,Fast,50,Beginner
3163,Kabir Gupta,7,Ashok Gupta,Beginner,Fast,67,Beginner
3164,Simran Iyer,9,Rekha Iyer,Beginner,Medium,89,Advanced
3165,Simran Verma,12,Rekha Verma,Intermediate,Fast,75,Intermediate
3166,Kabir Sharma,5,Manoj Sharma,Advanced,Slow,82,Intermediate
3167,Simran Iyer,5,Manoj Iyer,Beginner,Slow,50,Beginner
3168,Ananya Kaur,10,Rajesh Kaur,Beginner,Slow,67,Beginner
3169,Rohan Nair,7,Rekha Nair,Beginner,Medium,51,Beginner
3170,Simran Mehta,9,Neha Mehta,Advanced,Slow,96,Advanced
3171,Meera Gupta,9,Pooja Gupta,Intermediate,Medium,80,Intermediate
3172,Raj Gupta,5,Pooja Gupta,Advanced,Fast,61,Beginner
3173,Meera Nair,8,Sunita Nair,Intermediate,Fast,65,Beginner
3174,Kabir Nair,9,Manoj Nair,Advanced,Fast,76,Intermediate
3175,Neha Kaur,7,Pooja Kaur,Intermediate,Fast,55,Beginner
3176,Raj Das,12,Manoj Das,Advanced,Medium,98,Advanced
3177,Raj Sharma,8,Sunita Sharma,Advanced,Slow,64,Beginner
3178,Rohan Verma,6,Suresh Verma,Beginner,Fast,98,Advanced
3179,Neha Iyer,5,Rekha Iyer,Intermediate,Medium,59,Beginner
3180,Ananya Mehta,12,Harpreet Mehta,Intermediate,Slow,56,Beginner
3181,Aarav Sharma,4,Ashok Sharma,Beginner,Fast,57,Beginner
3182,Neha Gupta,5,Ashok Gupta,Intermediate,Medium,59,Beginner
3183,Rohan Gupta,12,Anjali Gupta,Intermediate,Medium,57,Beginner
3184,Raj Nair,12,Harpreet Nair,Intermediate,Slow,54,Beginner
3185,Neha Verma,7,Neha Verma,Intermediate,Slow,86,Advanced
3186,Aarav Nair,8,Neha Nair,Advanced,Medium,100,Advanced
3187,Simran Iyer,11,Harpreet Iyer,Beginner,Slow,73,Intermediate
3188,Aryan Das,8,Neha Das,Intermediate,Medium,57,Beginner
3189,Simran Kaur,6,Pooja Kaur,Beginner,Slow,91,Advanced
3190,Neha Mehta,12,Suresh Mehta,Beginner,Slow,99,Advanced
3191,Kabir Gupta,7,Rajesh Gupta,Beginner,Slow,71,Intermediate
3192,Ananya Sharma,6,Sunita Sharma,Intermediate,Slow,100,Advanced
3193,Ananya Kaur,10,Pooja Kaur,Beginner,Medium,76,Intermediate
3194,Kabir Das,9,Pooja Das,Advanced,Fast,59,Beginner
3195,Rohan Mehta,10,Neha Mehta,Advanced,Fast,85,Intermediate
3196,Ishita Patel,4,Manoj Patel,Intermediate,Medium,60,Beginner
3197,Raj Yadav,6,Anjali Yadav,Beginner,Medium,82,Intermediate
3198,Meera Das,8,Rajesh Das,Advanced,Fast,59,Beginner
3199,Ananya Patel,4,Manoj Patel,Beginner,Medium,94,Advanced
3200,Ananya Sharma,10,Manoj Sharma,Beginner,Slow,56,Beginner
3201,Simran Kaur,4,Harpreet Kaur,Intermediate,Fast,60,Beginner
3202,Simran Das,6,Rekha Das,Beginner,Medium,73,Intermediate
3203,Rohan Das,10,Suresh Das,Beginner,Slow,56,Beginner
3204,Ishita Sharma,8,Rajesh Sharma,Advanced,Medium,64,Beginner
3205,Ishita Gupta,11,Rajesh Gupta,Beginner,Medium,75,Intermediate
3206,Meera Gupta,6,Pooja Gupta,Beginner,Slow,67,Beginner
3207,Aryan Verma,10,Rekha Verma,Beginner,Medium,50,Beginner
3208,Simran Verma,11,Neha Verma,Beginner,Medium,62,Beginner
3209,Rohan Kaur,4,Neha Kaur,Intermediate,Medium,60,Beginner
3210,Raj Sharma,11,Pooja Sharma,Beginner,Medium,67,Beginner
3211,Ishita Gupta,6,Harpreet Gupta,Beginner,Fast,61,Beginner
3212,Meera Iyer,12,Suresh Iyer,Advanced,Slow,85,Intermediate
3213,Rohan Das,6,Pooja Das,Intermediate,Slow,72,Intermediate
3214,Meera Das,8,Rajesh Das,Advanced,Medium,53,Beginner
3215,Neha Mehta,4,Rajesh Mehta,Advanced,Medium,95,Advanced
3216,Simran Sharma,8,Rekha Sharma,Beginner,Medium,93,Advanced
3217,Aryan Verma,7,Neha Verma,Intermediate,Fast,82,Intermediate
3218,Neha Gupta,8,Manoj Gupta,Beginner,Fast,58,Beginner
3219,Kabir Mehta,10,Neha Mehta,Advanced,Fast,61,Beginner
3220,Raj Patel,12,Suresh Patel,Intermediate,Slow,98,Advanced
3221,Neha Verma,4,Rajesh Verma,Beginner,Fast,96,Advanced
3222,Ananya Mehta,5,Ashok Mehta,Intermediate,Slow,65,Beginner
3223,Ananya Nair,12,Rajesh Nair,Advanced,Medium,92,Advanced
3224,Ananya Yadav,7,Sunita Yadav,Beginner,Fast,54,Beginner
3225,Meera Nair,4,Rekha Nair,Advanced,Slow,89,Advanced
3226,Aryan Iyer,5,Suresh Iyer,Advanced,Medium,55,Beginner
3227,Simran Das,6,Suresh Das,Intermediate,Slow,55,Beginner
3228,Raj Gupta,6,Suresh Gupta,Advanced,Medium,99,Advanced
3229,Kabir Gupta,4,Manoj Gupta,Advanced,Fast,89,Advanced
3230,Simran Yadav,7,Rajesh Yadav,Advanced,Medium,97,Advanced
3231,Aarav Gupta,10,Sunita Gupta,Beginner,Slow,72,Intermediate
3232,Meera Yadav,9,Manoj Yadav,Intermediate,Medium,98,Advanced
3233,Raj Das,4,Rajesh Das,Intermediate,Medium,57,Beginner
3234,Meera Gupta,9,Rekha Gupta,Beginner,Slow,64,Beginner
3235,Aarav Verma,12,Sunita Verma,Beginner,Fast,52,Beginner
3236,Rohan Verma,5,Ashok Verma,Intermediate,Slow,90,Advanced
3237,Ishita Gupta,7,Rajesh Gupta,Beginner,Medium,72,Intermediate
3238,Aryan Patel,11,Rajesh Patel,Beginner,Medium,84,Intermediate
3239,Neha Patel,4,Ashok Patel,Advanced,Fast,80,Intermediate
3240,Meera Iyer,5,Pooja Iyer,Beginner,Slow,93,Advanced
3241,Raj Iyer,6,Suresh Iyer,Beginner,Fast,77,Intermediate
3242,Aarav Yadav,10,Rajesh Yadav,Advanced,Slow,66,Beginner
3243,Kabir Iyer,8,Anjali Iyer,Beginner,Medium,70,Beginner
3244,Aryan Yadav,8,Pooja Yadav,Beginner,Fast,89,Advanced
3245,Neha Yadav,9,Ashok Yadav,Advanced,Medium,50,Beginner
3246,Kabir Iyer,12,Ashok Iyer,Advanced,Fast,81,Intermediate
3247,Simran Nair,5,Ashok Nair,Advanced,Slow,58,Beginner
3248,Aryan Kaur,6,Suresh Kaur,Beginner,Fast,57,Beginner
3249,Aarav Nair,4,Harpreet Nair,Beginner,Slow,97,Advanced
3250,Simran Das,6,Suresh Das,Beginner,Medium,63,Beginner
3251,Meera Kaur,6,Suresh Kaur,Intermediate,Medium,57,Beginner
3252,Kabir Verma,5,Suresh Verma,Beginner,Medium,82,Intermediate
3253,Aryan Sharma,5,Suresh Sharma,Intermediate,Fast,52,Beginner
3254,Kabir Yadav,9,Manoj Yadav,Intermediate,Medium,79,Intermediate
3255,Kabir Das,7,Sunita Das,Advanced,Slow,59,Beginner
3256,Aarav Patel,12,Neha Patel,Advanced,Medium,57,Beginner
3257,Kabir Gupta,4,Sunita Gupta,Intermediate,Fast,63,Beginner
3258,Neha Mehta,4,Sunita Mehta,Beginner,Fast,94,Advanced
3259,Aryan Yadav,4,Pooja Yadav,Intermediate,Slow,65,Beginner
3260,Simran Das,10,Pooja Das,Beginner,Fast,93,Advanced
3261,Raj Verma,4,Sunita Verma,Advanced,Medium,51,Beginner
3262,Ananya Kaur,10,Rekha Kaur,Beginner,Medium,90,Advanced
3263,Meera Das,7,Ashok Das,Intermediate,Medium,50,Beginner
3264,Aryan Mehta,11,Manoj Mehta,Intermediate,Slow,77,Intermediate
3265,Raj Kaur,6,Sunita Kaur,Intermediate,Medium,97,Advanced
3266,Meera Patel,11,Sunita Patel,Beginner,Medium,76,Intermediate
3267,Aryan Yadav,9,Rajesh Yadav,Advanced,Medium,78,Intermediate
3268,Raj Iyer,7,Anjali Iyer,Intermediate,Slow,85,Intermediate
3269,Kabir Nair,6,Ashok Nair,Beginner,Fast,85,Intermediate
3270,Kabir Iyer,11,Pooja Iyer,Advanced,Medium,74,Intermediate
3271,Ananya Kaur,5,Manoj Kaur,Advanced,Medium,52,Beginner
3272,Kabir Verma,11,Rajesh Verma,Advanced,Medium,92,Advanced
3273,Ananya Kaur,6,Ashok Kaur,Advanced,Fast,75,Intermediate
3274,Ishita Verma,4,Ashok Verma,Advanced,Slow,67,Beginner
3275,Simran Iyer,5,Neha Iyer,Beginner,Slow,75,Intermediate
3276,Ishita Gupta,7,Rajesh Gupta,Advanced,Slow,94,Advanced
3277,Simran Yadav,8,Ashok Yadav,Advanced,Slow,90,Advanced
3278,Kabir Kaur,5,Anjali Kaur,Intermediate,Slow,67,Beginner
3279,Aarav Gupta,4,Suresh Gupta,Advanced,Slow,68,Beginner
3280,Aarav Nair,6,Suresh Nair,Intermediate,Medium,80,Intermediate
3281,Simran Patel,10,Ashok Patel,Advanced,Fast,62,Beginner
3282,Ishita Kaur,7,Sunita Kaur,Beginner,Medium,83,Intermediate
3283,Rohan Nair,12,Sunita Nair,Advanced,Slow,60,Beginner
3284,Aryan Gupta,7,Ashok Gupta,Beginner,Fast,54,Beginner
3285,Rohan Yadav,9,Pooja Yadav,Advanced,Fast,54,Beginner
3286,Simran Patel,9,Manoj Patel,Beginner,Fast,61,Beginner
3287,Aryan Das,9,Pooja Das,Advanced,Fast,98,Advanced
3288,Aarav Sharma,7,Rajesh Sharma,Advanced,Slow,89,Advanced
3289,Ishita Yadav,11,Anjali Yadav,Beginner,Fast,85,Intermediate
3290,Aarav Nair,12,Suresh Nair,Advanced,Slow,64,Beginner
3291,Ananya Iyer,11,Rekha Iyer,Advanced,Slow,82,Intermediate
3292,Neha Gupta,5,Rajesh Gupta,Intermediate,Fast,87,Advanced
3293,Meera Mehta,12,Pooja Mehta,Intermediate,Fast,55,Beginner
3294,Kabir Verma,9,Harpreet Verma,Advanced,Medium,83,Intermediate
3295,Meera Mehta,5,Ashok Mehta,Beginner,Slow,69,Beginner
3296,Rohan Yadav,5,Pooja Yadav,Intermediate,Fast,81,Intermediate
3297,Neha Gupta,11,Sunita Gupta,Advanced,Medium,89,Advanced
3298,Simran Patel,6,Suresh Patel,Advanced,Slow,52,Beginner
3299,Meera Das,6,Anjali Das,Beginner,Slow,93,Advanced
3300,Ananya Mehta,6,Pooja Mehta,Beginner,Slow,63,Beginner
3301,Meera Kaur,10,Suresh Kaur,Intermediate,Medium,75,Intermediate
3302,Ishita Gupta,10,Ashok Gupta,Advanced,Fast,87,Advanced
3303,Ananya Das,5,Harpreet Das,Intermediate,Slow,64,Beginner
3304,Aarav Yadav,12,Suresh Yadav,Beginner,Slow,67,Beginner
3305,Meera Gupta,9,Pooja Gupta,Beginner,Slow,63,Beginner
3306,Simran Sharma,10,Rekha Sharma,Advanced,Fast,88,Advanced
3307,Aryan Patel,11,Anjali Patel,Advanced,Fast,67,Beginner
3308,Aarav Mehta,10,Sunita Mehta,Beginner,Fast,56,Beginner
3309,Ishita Patel,4,Pooja Patel,Intermediate,Fast,72,Intermediate
3310,Aryan Patel,7,Manoj Patel,Beginner,Fast,72,Intermediate
3311,Neha Kaur,8,Suresh Kaur,Beginner,Medium,89,Advanced
3312,Aarav Yadav,5,Harpreet Yadav,Advanced,Medium,94,Advanced
3313,Ishita Das,7,Anjali Das,Beginner,Slow,77,Intermediate
3314,Simran Sharma,5,Suresh Sharma,Intermediate,Slow,78,Intermediate
3315,Meera Kaur,10,Rajesh Kaur,Intermediate,Slow,82,Intermediate
3316,Simran Kaur,8,Sunita Kaur,Intermediate,Medium,68,Beginner
3317,Aarav Yadav,12,Suresh Yadav,Advanced,Fast,74,Intermediate
3318,Aarav Das,12,Rekha Das,Beginner,Medium,98,Advanced
3319,Rohan Sharma,11,Harpreet Sharma,Advanced,Fast,91,Advanced
3320,Kabir Mehta,4,Sunita Mehta,Intermediate,Slow,60,Beginner
3321,Rohan Mehta,11,Neha Mehta,Advanced,Fast,90,Advanced
3322,Aarav Mehta,9,Suresh Mehta,Advanced,Medium,79,Intermediate
3323,Ananya Yadav,9,Sunita Yadav,Beginner,Slow,81,Intermediate
3324,Rohan Mehta,10,Sunita Mehta,Advanced,Fast,53,Beginner
3325,Meera Nair,12,Manoj Nair,Advanced,Slow,98,Advanced
3326,Meera Sharma,9,Harpreet Sharma,Advanced,Medium,52,Beginner
3327,Simran Gupta,9,Manoj Gupta,Advanced,Fast,97,Advanced
3328,Simran Iyer,11,Rekha Iyer,Advanced,Fast,76,Intermediate
3329,Aryan Patel,9,Rajesh Patel,Beginner,Slow,96,Advanced
3330,Rohan Gupta,5,Ashok Gupta,Intermediate,Fast,50,Beginner
3331,Raj Yadav,6,Manoj Yadav,Intermediate,Slow,56,Beginner
3332,Raj Mehta,8,Ashok Mehta,Intermediate,Slow,69,Beginner
3333,Ishita Patel,6,Ashok Patel,Beginner,Fast,72,Intermediate
3334,Neha Sharma,4,Rekha Sharma,Intermediate,Fast,100,Advanced
3335,Ananya Verma,7,Manoj Verma,Advanced,Medium,83,Intermediate
3336,Ananya Patel,6,Sunita Patel,Intermediate,Slow,78,Intermediate
3337,Simran Sharma,8,Rekha Sharma,Advanced,Fast,71,Intermediate
3338,Simran Kaur,4,Rekha Kaur,Beginner,Slow,56,Beginner
3339,Simran Verma,7,Rekha Verma,Intermediate,Fast,60,Beginner
3340,Meera Kaur,12,Pooja Kaur,Intermediate,Slow,57,Beginner
3341,Raj Nair,7,Neha Nair,Intermediate,Slow,79,Intermediate
3342,Meera Verma,9,Manoj Verma,Beginner,Fast,84,Intermediate
3343,Rohan Sharma,9,Anjali Sharma,Beginner,Medium,82,Intermediate
3344,Raj Yadav,6,Sunita Yadav,Beginner,Fast,53,Beginner
3345,Meera Gupta,11,Anjali Gupta,Advanced,Fast,55,Beginner
3346,Ananya Gupta,7,Suresh Gupta,Intermediate,Medium,83,Intermediate
3347,Neha Gupta,5,Rajesh Gupta,Intermediate,Slow,65,Beginner
3348,Aryan Das,10,Anjali Das,Advanced,Slow,51,Beginner
3349,Rohan Kaur,10,Pooja Kaur,Advanced,Slow,59,Beginner
3350,Simran Kaur,12,Pooja Kaur,Beginner,Medium,94,Advanced
3351,Ishita Yadav,10,Anjali Yadav,Beginner,Medium,82,Intermediate
3352,Aarav Das,7,Pooja Das,Beginner,Slow,99,Advanced
3353,Rohan Iyer,5,Neha Iyer,Advanced,Slow,67,Beginner
3354,Neha Patel,7,Suresh Patel,Advanced,Fast,78,Intermediate
3355,Ishita Gupta,10,Suresh Gupta,Advanced,Medium,83,Intermediate
3356,Neha Das,9,Anjali Das,Beginner,Slow,83,Intermediate
3357,Raj Patel,8,Harpreet Patel,Advanced,Medium,99,Advanced
3358,Neha Nair,12,Rajesh Nair,Intermediate,Slow,60,Beginner
3359,Aryan Mehta,9,Pooja Mehta,Intermediate,Medium,76,Intermediate
3360,Kabir Mehta,12,Anjali Mehta,Advanced,Slow,85,Intermediate
3361,Ananya Iyer,5,Rekha Iyer,Intermediate,Medium,93,Advanced
3362,Rohan Mehta,10,Manoj Mehta,Advanced,Slow,52,Beginner
3363,Kabir Gupta,12,Manoj Gupta,Advanced,Medium,81,Intermediate
3364,Aarav Yadav,9,Ashok Yadav,Beginner,Slow,72,Intermediate
3365,Ishita Mehta,6,Manoj Mehta,Beginner,Fast,100,Advanced
3366,Kabir Iyer,5,Sunita Iyer,Beginner,Fast,71,Intermediate
3367,Raj Sharma,8,Sunita Sharma,Advanced,Fast,78,Intermediate
3368,Ananya Das,4,Pooja Das,Advanced,Fast,100,Advanced
3369,Ananya Sharma,4,Suresh Sharma,Beginner,Slow,97,Advanced
3370,Kabir Sharma,10,Neha Sharma,Intermediate,Fast,86,Advanced
3371,Rohan Iyer,10,Neha Iyer,Intermediate,Slow,84,Intermediate
3372,Aryan Gupta,6,Rajesh Gupta,Advanced,Slow,78,Intermediate
3373,Raj Das,8,Manoj Das,Beginner,Medium,63,Beginner
3374,Ishita Gupta,8,Anjali Gupta,Advanced,Slow,92,Advanced
3375,Aryan Sharma,4,Rekha Sharma,Intermediate,Slow,76,Intermediate
3376,Raj Verma,8,Rajesh Verma,Beginner,Slow,93,Advanced
3377,Simran Nair,7,Sunita Nair,Intermediate,Medium,80,Intermediate
3378,Meera Das,8,Rekha Das,Beginner,Fast,66,Beginner
3379,Neha Patel,4,Manoj Patel,Beginner,Slow,69,Beginner
3380,Ishita Iyer,8,Neha Iyer,Intermediate,Slow,83,Intermediate
3381,Simran Mehta,9,Rajesh Mehta,Intermediate,Fast,63,Beginner
3382,Kabir Gupta,11,Rajesh Gupta,Advanced,Fast,81,Intermediate
3383,Simran Nair,8,Anjali Nair,Advanced,Fast,99,Advanced
3384,Aarav Kaur,5,Manoj Kaur,Intermediate,Fast,72,Intermediate
3385,Ishita Das,11,Ashok Das,Beginner,Slow,86,Advanced
3386,Aryan Kaur,4,Sunita Kaur,Intermediate,Slow,99,Advanced
3387,Neha Das,4,Rajesh Das,Advanced,Slow,99,Advanced
3388,Raj Nair,10,Rekha Nair,Intermediate,Slow,66,Beginner
3389,Rohan Kaur,11,Ashok Kaur,Beginner,Slow,75,Intermediate
3390,Neha Sharma,8,Sunita Sharma,Intermediate,Medium,76,Intermediate
3391,Meera Das,10,Anjali Das,Advanced,Medium,81,Intermediate
3392,Kabir Yadav,5,Pooja Yadav,Intermediate,Medium,78,Intermediate
3393,Neha Kaur,4,Sunita Kaur,Advanced,Slow,62,Beginner
3394,Aryan Patel,4,Anjali Patel,Intermediate,Slow,86,Advanced
3395,Aryan Kaur,11,Rajesh Kaur,Advanced,Slow,83,Intermediate
3396,Rohan Yadav,9,Ashok Yadav,Intermediate,Fast,85,Intermediate
3397,Aryan Verma,12,Suresh Verma,Advanced,Fast,64,Beginner
3398,Meera Mehta,6,Rajesh Mehta,Intermediate,Slow,98,Advanced
3399,Meera Nair,12,Suresh Nair,Intermediate,Medium,55,Beginner
3400,Simran Gupta,4,Rajesh Gupta,Beginner,Medium,78,Intermediate
3401,Rohan Kaur,11,Harpreet Kaur,Beginner,Slow,86,Advanced
3402,Raj Yadav,5,Pooja Yadav,Intermediate,Medium,84,Intermediate
3403,Rohan Nair,10,Pooja Nair,Intermediate,Fast,68,Beginner
3404,Meera Verma,4,Anjali Verma,Beginner,Slow,88,Advanced
3405,Neha Sharma,6,Rajesh Sharma,Advanced,Fast,77,Intermediate
3406,Meera Das,9,Sunita Das,Advanced,Slow,87,Advanced
3407,Neha Iyer,10,Manoj Iyer,Advanced,Medium,62,Beginner
3408,Rohan Das,8,Pooja Das,Beginner,Medium,87,Advanced
3409,Aarav Patel,8,Rajesh Patel,Intermediate,Slow,61,Beginner
3410,Aryan Yadav,6,Suresh Yadav,Beginner,Medium,85,Intermediate
3411,Raj Yadav,12,Sunita Yadav,Beginner,Medium,68,Beginner
3412,Simran Das,5,Rajesh Das,Advanced,Slow,97,Advanced
3413,Aarav Das,8,Rekha Das,Beginner,Medium,54,Beginner
3414,Kabir Das,10,Harpreet Das,Beginner,Medium,87,Advanced
3415,Aryan Yadav,11,Neha Yadav,Advanced,Fast,69,Beginner
3416,Aarav Verma,7,Rajesh Verma,Intermediate,Medium,75,Intermediate
3417,Aryan Nair,9,Harpreet Nair,Intermediate,Slow,73,Intermediate
3418,Rohan Gupta,9,Harpreet Gupta,Beginner,Slow,93,Advanced
3419,Kabir Gupta,4,Harpreet Gupta,Advanced,Medium,61,Beginner
3420,Aryan Kaur,10,Sunita Kaur,Advanced,Fast,91,Advanced
3421,Meera Mehta,4,Anjali Mehta,Intermediate,Medium,97,Advanced
3422,Meera Iyer,4,Ashok Iyer,Beginner,Slow,69,Beginner
3423,Raj Verma,10,Rajesh Verma,Beginner,Fast,86,Advanced
3424,Ishita Sharma,12,Ashok Sharma,Advanced,Slow,84,Intermediate
3425,Meera Das,5,Harpreet Das,Intermediate,Medium,66,Beginner
3426,Ananya Das,11,Suresh Das,Intermediate,Slow,66,Beginner
